week_start_date,ward_id,reported_cases,turbidity,ecoli_index,rainfall_mm,sanitation_index,population,monsoon_flag,outbreak_next_week
2024-04-08,W78,19,12.37,5.6,31.6,0.387,15876,0,0.0
2024-04-08,W79,15,16.5,7.48,10.7,0.627,22079,0,0.0
2024-04-08,W80,20,4.18,2.95,18.28,0.614,43000,0,0.0
2024-04-08,W81,15,7.33,2.96,0.04,0.627,26230,0,0.0
2024-04-08,W82,20,7.68,3.57,16.6,0.75,44488,0,0.0
2024-04-08,W83,15,5.48,2.0,16.34,0.755,41464,0,0.0
2024-04-08,W84,8,5.27,3.64,21.54,0.927,36107,0,0.0
2024-04-08,W85,17,17.58,7.16,24.44,0.496,24662,0,0.0
2024-04-08,W86,7,8.23,3.6,16.42,0.371,16679,0,0.0
2024-04-08,W87,26,11.06,5.34,20.24,0.321,24435,0,0.0
2024-04-08,W88,19,13.54,5.69,24.2,0.344,26151,0,0.0
2024-04-08,W89,15,10.91,5.5,6.61,0.479,19452,0,0.0
2024-04-08,W90,16,8.39,4.11,26.63,0.417,17849,0,0.0
2024-04-08,W91,8,12.72,6.19,45.4,0.685,24823,0,0.0
2024-04-08,W92,17,14.53,6.6,29.03,0.725,34223,0,0.0
2024-04-08,W93,8,6.44,3.1,35.06,0.559,15851,0,0.0
2024-04-08,W94,13,14.31,5.06,27.2,0.665,19000,0,0.0
2024-04-08,W95,9,11.58,4.38,23.71,0.593,20536,0,0.0
2024-04-08,W96,8,6.07,3.59,23.21,0.47,20726,0,0.0
2024-04-08,W97,11,4.76,3.1,21.96,0.607,31281,0,0.0
2024-04-08,W98,9,6.17,3.44,12.19,0.612,18267,0,0.0
2024-04-08,W99,14,13.06,4.54,33.16,0.631,22543,0,0.0
2024-04-08,W100,22,10.79,5.84,18.41,0.491,26657,0,0.0
2024-04-15,W01,16,7.35,2.16,17.24,0.833,40033,0,0.0
2024-04-15,W02,19,9.49,4.0,18.85,0.555,27644,0,0.0
2024-04-15,W03,16,13.71,5.1,12.85,0.55,34271,0,0.0
2024-04-15,W04,14,8.72,3.62,24.89,0.564,22662,0,0.0
2024-04-15,W05,14,9.41,4.69,26.7,0.494,21396,0,0.0
2024-04-15,W06,20,10.66,3.94,31.77,0.431,33431,0,0.0
2024-04-15,W07,20,8.67,3.75,14.15,0.578,34118,0,0.0
2024-04-15,W08,37,9.36,4.3,31.79,0.321,32912,0,0.0
2024-04-15,W09,27,13.31,7.43,22.92,0.306,29502,0,0.0
2024-04-15,W10,12,8.44,3.59,22.04,0.607,32802,0,0.0
2024-04-15,W11,19,3.04,1.7,20.07,0.673,40023,0,0.0
2024-04-15,W12,14,5.86,3.09,22.43,0.732,21560,0,0.0
2024-04-15,W13,20,7.71,2.69,15.91,0.699,36942,0,0.0
2024-04-15,W14,14,7.74,3.18,26.09,0.829,26877,0,0.0
2024-04-15,W15,18,6.53,2.74,23.55,0.531,34494,0,0.0
2024-04-15,W16,26,13.62,6.79,21.13,0.543,23529,0,0.0
2024-04-15,W17,12,5.54,4.11,22.95,0.544,21331,0,0.0
2024-04-15,W18,39,11.84,5.25,5.26,0.505,40882,0,0.0
2024-04-15,W19,12,11.21,5.89,17.11,0.502,23003,0,0.0
2024-04-15,W20,24,10.23,2.68,6.18,0.777,37681,0,0.0
2024-04-15,W21,8,12.67,4.63,9.84,0.82,27539,0,0.0
2024-04-15,W22,27,9.47,5.01,18.77,0.329,34488,0,0.0
2024-04-15,W23,19,23.09,9.52,22.74,0.587,34115,0,1.0
2024-04-15,W24,15,6.68,3.17,27.54,0.737,29948,0,0.0
2024-04-15,W25,4,20.12,6.87,14.12,0.77,20152,0,0.0
2024-04-15,W26,33,8.23,3.85,11.62,0.571,42728,0,0.0
2024-04-15,W27,13,6.79,2.24,20.9,0.743,35597,0,0.0
2024-04-15,W28,9,4.42,2.81,14.37,0.764,21681,0,0.0
2024-04-15,W29,20,11.83,4.34,10.71,0.743,32388,0,0.0
2024-04-15,W30,21,14.06,5.56,37.61,0.722,32225,0,0.0
2024-04-15,W31,14,10.98,4.81,33.62,0.746,24215,0,0.0
2024-04-15,W32,9,3.82,0.88,32.74,0.914,32799,0,0.0
2024-04-15,W33,13,9.9,5.32,53.36,0.492,16306,0,0.0
2024-04-15,W34,19,11.09,4.89,0.3,0.374,22526,0,0.0
2024-04-15,W35,38,15.35,8.33,13.59,0.452,28545,0,0.0
2024-04-15,W36,28,7.8,3.07,38.84,0.616,32879,0,0.0
2024-04-15,W37,29,9.52,4.98,18.76,0.413,32675,0,0.0
2024-04-15,W38,11,9.59,4.97,19.04,0.574,32082,0,0.0
2024-04-15,W39,11,4.42,2.06,24.43,0.709,20855,0,0.0
2024-04-15,W40,16,10.51,4.21,32.03,0.502,33091,0,0.0
2024-04-15,W41,41,6.64,3.46,3.48,0.643,34894,0,0.0
2024-04-15,W42,13,13.85,5.9,27.62,0.512,17327,0,0.0
2024-04-15,W43,27,15.91,6.63,25.72,0.341,26774,0,0.0
2024-04-15,W44,16,12.18,5.59,24.91,0.613,26589,0,0.0
2024-04-15,W45,31,12.28,5.64,11.21,0.307,29243,0,0.0
2024-04-15,W46,8,10.05,5.12,8.35,0.634,23284,0,0.0
2024-04-15,W47,18,6.49,2.99,12.23,0.893,22600,0,0.0
2024-04-15,W48,10,8.58,3.57,13.76,0.924,38034,0,0.0
2024-04-15,W49,38,11.79,5.0,73.9,0.661,37797,0,0.0
2024-04-15,W50,26,7.58,2.05,16.96,0.409,28168,0,0.0
2024-04-15,W51,8,5.82,2.98,19.64,0.697,34492,0,0.0
2024-04-15,W52,17,10.95,5.81,12.43,0.627,24874,0,0.0
2024-04-15,W53,23,15.84,8.39,18.25,0.683,27183,0,0.0
2024-04-15,W54,38,16.29,8.14,34.99,0.468,30586,0,0.0
2024-04-15,W55,26,9.63,5.2,20.39,0.372,17961,0,0.0
2024-04-15,W56,32,12.9,6.0,10.76,0.401,32340,0,0.0
2024-04-15,W57,13,9.95,4.28,26.24,0.465,18987,0,0.0
2024-04-15,W58,22,9.27,4.77,20.92,0.556,19735,0,0.0
2024-04-15,W59,30,7.74,4.97,20.68,0.413,34830,0,0.0
2024-04-15,W60,10,10.77,4.28,28.97,0.701,23754,0,0.0
2024-04-15,W61,27,7.39,3.6,17.68,0.522,22022,0,0.0
2024-04-15,W62,15,21.16,9.12,102.24,0.8,36329,0,0.0
2024-04-15,W63,24,9.73,3.11,9.8,0.934,43665,0,0.0
2024-04-15,W64,7,6.91,3.03,20.4,0.925,20878,0,0.0
2024-04-15,W65,18,3.19,0.96,18.45,0.943,44920,0,0.0
2024-04-15,W66,7,6.33,2.29,24.37,0.898,23367,0,0.0
2024-04-15,W67,15,11.1,4.22,22.77,0.738,21860,0,0.0
2024-04-15,W68,42,13.37,4.51,50.88,0.634,44352,0,0.0
2024-04-15,W69,11,7.45,3.18,5.66,0.689,23411,0,0.0
2024-04-15,W70,12,11.06,5.9,14.02,0.648,30024,0,0.0
2024-04-15,W71,11,10.61,5.29,30.21,0.664,20801,0,0.0
2024-04-15,W72,18,10.3,4.84,20.58,0.337,23716,0,0.0
2024-04-15,W73,13,7.31,4.76,16.41,0.332,17368,0,0.0
2024-04-15,W74,23,9.83,3.65,31.9,0.56,28403,0,0.0
2024-04-15,W75,15,12.31,4.42,24.98,0.742,31958,0,0.0
2024-04-15,W76,19,12.01,5.57,15.15,0.317,24907,0,0.0
2024-04-15,W77,14,8.95,3.88,18.05,0.673,30328,0,0.0
2024-04-15,W78,13,12.08,6.32,7.56,0.387,15876,0,0.0
2024-04-15,W79,23,11.31,5.81,28.35,0.627,22079,0,0.0
2024-04-15,W80,24,6.47,3.05,20.36,0.614,43000,0,0.0
2024-04-15,W81,14,5.48,1.56,19.09,0.627,26230,0,0.0
2024-04-15,W82,18,8.45,2.81,20.87,0.75,44488,0,0.0
2024-04-15,W83,13,6.83,1.9,20.59,0.755,41464,0,0.0
2024-04-15,W84,15,7.74,2.43,30.15,0.927,36107,0,0.0
2024-04-15,W85,21,13.07,5.33,25.63,0.496,24662,0,0.0
2024-04-15,W86,10,9.43,4.8,46.04,0.371,16679,0,0.0
2024-04-15,W87,28,9.09,4.16,30.25,0.321,24435,0,0.0
2024-04-15,W88,28,12.06,5.58,12.12,0.344,26151,0,0.0
2024-04-15,W89,19,5.36,3.97,23.75,0.479,19452,0,0.0
2024-04-15,W90,20,8.54,5.66,15.15,0.417,17849,0,0.0
2024-04-15,W91,11,12.99,5.98,18.65,0.685,24823,0,0.0
2024-04-15,W92,34,15.53,6.28,22.32,0.725,34223,0,0.0
2024-04-15,W93,9,9.9,3.87,13.94,0.559,15851,0,0.0
2024-04-15,W94,9,12.39,6.17,25.13,0.665,19000,0,0.0
2024-04-15,W95,17,9.74,2.64,72.92,0.593,20536,0,0.0
2024-04-15,W96,13,9.18,3.28,34.18,0.47,20726,0,0.0
2024-04-15,W97,15,7.49,3.35,9.96,0.607,31281,0,0.0
2024-04-15,W98,10,4.7,2.37,24.6,0.612,18267,0,0.0
2024-04-15,W99,17,13.8,5.99,14.68,0.631,22543,0,0.0
2024-04-15,W100,30,10.6,4.87,13.09,0.491,26657,0,0.0
2024-04-22,W01,16,7.11,3.57,29.58,0.833,40033,0,0.0
2024-04-22,W02,27,6.31,3.42,26.46,0.555,27644,0,0.0
2024-04-22,W03,20,9.06,3.57,6.12,0.55,34271,0,0.0
2024-04-22,W04,13,8.09,4.07,14.41,0.564,22662,0,0.0
2024-04-22,W05,21,9.56,3.67,27.74,0.494,21396,0,0.0
2024-04-22,W06,22,8.41,4.63,14.53,0.431,33431,0,0.0
2024-04-22,W07,34,6.39,2.97,11.9,0.578,34118,0,0.0
2024-04-22,W08,31,13.54,7.3,11.98,0.321,32912,0,0.0
2024-04-22,W09,24,17.78,8.96,22.6,0.306,29502,0,0.0
2024-04-22,W10,17,9.01,3.2,76.63,0.607,32802,0,0.0
2024-04-22,W11,14,7.36,3.81,24.31,0.673,40023,0,0.0
2024-04-22,W12,10,6.84,3.86,15.07,0.732,21560,0,0.0
2024-04-22,W13,23,4.53,2.19,9.47,0.699,36942,0,0.0
2024-04-22,W14,14,12.16,4.43,27.5,0.829,26877,0,0.0
2024-04-22,W15,11,8.27,3.27,23.4,0.531,34494,0,0.0
2024-04-22,W16,26,9.9,4.99,10.74,0.543,23529,0,0.0
2024-04-22,W17,14,7.26,3.27,18.14,0.544,21331,0,0.0
2024-04-22,W18,36,7.74,4.04,7.29,0.505,40882,0,0.0
2024-04-22,W19,23,9.65,4.93,32.69,0.502,23003,0,0.0
2024-04-22,W20,25,5.03,1.85,32.33,0.777,37681,0,0.0
2024-04-22,W21,13,6.0,3.38,13.32,0.82,27539,0,0.0
2024-04-22,W22,41,9.18,4.87,31.67,0.329,34488,0,0.0
2024-04-22,W23,57,10.45,6.01,14.02,0.587,34115,0,0.0
2024-04-22,W24,22,11.67,4.97,31.62,0.737,29948,0,0.0
2024-04-22,W25,16,6.34,2.78,22.23,0.77,20152,0,0.0
2024-04-22,W26,35,9.17,4.88,38.41,0.571,42728,0,0.0
2024-04-22,W27,9,7.15,3.35,24.03,0.743,35597,0,0.0
2024-04-22,W28,8,5.98,2.28,20.29,0.764,21681,0,0.0
2024-04-22,W29,13,7.88,2.8,31.76,0.743,32388,0,0.0
2024-04-22,W30,23,13.17,5.32,23.57,0.722,32225,0,0.0
2024-04-22,W31,15,12.63,5.37,21.19,0.746,24215,0,0.0
2024-04-22,W32,12,6.86,2.48,26.55,0.914,32799,0,0.0
2024-04-22,W33,14,18.79,8.61,13.73,0.492,16306,0,0.0
2024-04-22,W34,19,6.63,3.72,21.78,0.374,22526,0,0.0
2024-04-22,W35,29,13.25,7.47,3.7,0.452,28545,0,0.0
2024-04-22,W36,24,9.77,4.35,12.13,0.616,32879,0,0.0
2024-04-22,W37,32,11.41,4.45,11.47,0.413,32675,0,0.0
2024-04-22,W38,22,10.35,3.53,9.08,0.574,32082,0,0.0
2024-04-22,W39,5,9.6,3.38,26.96,0.709,20855,0,0.0
2024-04-22,W40,27,13.72,5.92,15.19,0.502,33091,0,0.0
2024-04-22,W41,18,5.29,2.1,14.7,0.643,34894,0,0.0
2024-04-22,W42,23,18.22,7.94,32.61,0.512,17327,0,0.0
2024-04-22,W43,29,14.54,7.74,28.71,0.341,26774,0,0.0
2024-04-22,W44,15,12.67,5.16,17.85,0.613,26589,0,0.0
2024-04-22,W45,31,9.59,5.13,21.37,0.307,29243,0,0.0
2024-04-22,W46,14,9.54,5.43,15.28,0.634,23284,0,0.0
2024-04-22,W47,12,5.22,2.11,15.38,0.893,22600,0,0.0
2024-04-22,W48,20,5.78,2.14,18.86,0.924,38034,0,0.0
2024-04-22,W49,23,29.29,10.0,26.57,0.661,37797,0,0.0
2024-04-22,W50,12,6.86,3.91,21.52,0.409,28168,0,0.0
2024-04-22,W51,6,5.47,2.22,32.36,0.697,34492,0,0.0
2024-04-22,W52,22,9.59,4.02,23.1,0.627,24874,0,0.0
2024-04-22,W53,33,12.1,5.98,14.44,0.683,27183,0,0.0
2024-04-22,W54,43,19.45,10.0,35.97,0.468,30586,0,0.0
2024-04-22,W55,9,10.68,5.94,14.77,0.372,17961,0,0.0
2024-04-22,W56,41,10.11,4.32,12.25,0.401,32340,0,0.0
2024-04-22,W57,21,12.77,6.54,17.12,0.465,18987,0,0.0
2024-04-22,W58,13,8.46,3.18,24.21,0.556,19735,0,0.0
2024-04-22,W59,24,10.81,5.39,15.76,0.413,34830,0,0.0
2024-04-22,W60,18,11.28,4.39,6.51,0.701,23754,0,0.0
2024-04-22,W61,23,6.29,4.7,33.69,0.522,22022,0,0.0
2024-04-22,W62,31,28.89,10.0,16.69,0.8,36329,0,0.0
2024-04-22,W63,14,7.92,2.02,22.86,0.934,43665,0,0.0
2024-04-22,W64,16,8.3,3.54,25.97,0.925,20878,0,0.0
2024-04-22,W65,8,5.07,1.8,18.0,0.943,44920,0,0.0
2024-04-22,W66,3,6.45,1.98,19.11,0.898,23367,0,0.0
2024-04-22,W67,16,10.88,3.81,30.2,0.738,21860,0,0.0
2024-04-22,W68,34,16.73,6.53,14.81,0.634,44352,0,0.0
2024-04-22,W69,9,5.29,1.2,17.62,0.689,23411,0,0.0
2024-04-22,W70,22,9.19,3.95,37.47,0.648,30024,0,0.0
2024-04-22,W71,23,13.22,6.29,15.09,0.664,20801,0,0.0
2024-04-22,W72,21,9.96,4.1,16.69,0.337,23716,0,0.0
2024-04-22,W73,15,8.67,4.48,48.23,0.332,17368,0,0.0
2024-04-22,W74,29,12.76,5.75,13.99,0.56,28403,0,0.0
2024-04-22,W75,14,12.04,4.1,16.58,0.742,31958,0,0.0
2024-04-22,W76,25,8.75,4.23,20.89,0.317,24907,0,0.0
2024-04-22,W77,26,5.77,3.23,23.51,0.673,30328,0,0.0
2024-04-22,W78,18,8.95,4.52,21.15,0.387,15876,0,0.0
2024-04-22,W79,18,17.42,6.84,19.66,0.627,22079,0,0.0
2024-04-22,W80,27,8.12,2.87,24.61,0.614,43000,0,0.0
2024-04-22,W81,9,8.37,3.98,23.34,0.627,26230,0,0.0
2024-04-22,W82,14,8.19,3.73,41.03,0.75,44488,0,0.0
2024-04-22,W83,12,7.11,2.23,23.52,0.755,41464,0,0.0
2024-04-22,W84,13,11.22,3.67,24.02,0.927,36107,0,0.0
2024-04-22,W85,18,11.81,5.24,20.1,0.496,24662,0,0.0
2024-04-22,W86,24,13.41,6.18,18.66,0.371,16679,0,0.0
2024-04-22,W87,29,8.67,5.6,18.18,0.321,24435,0,1.0
2024-04-22,W88,24,8.14,5.27,29.8,0.344,26151,0,0.0
2024-04-22,W89,13,10.25,5.67,28.78,0.479,19452,0,0.0
2024-04-22,W90,14,7.65,3.19,26.42,0.417,17849,0,0.0
2024-04-22,W91,15,7.67,2.92,9.56,0.685,24823,0,0.0
2024-04-22,W92,30,13.18,5.88,28.11,0.725,34223,0,0.0
2024-04-22,W93,8,4.87,3.28,23.43,0.559,15851,0,0.0
2024-04-22,W94,17,11.3,4.98,21.26,0.665,19000,0,0.0
2024-04-22,W95,12,15.42,6.33,20.25,0.593,20536,0,0.0
2024-04-22,W96,15,12.04,4.36,30.06,0.47,20726,0,0.0
2024-04-22,W97,23,6.08,2.45,24.2,0.607,31281,0,0.0
2024-04-22,W98,9,9.09,3.31,23.04,0.612,18267,0,0.0
2024-04-22,W99,17,7.57,4.84,29.78,0.631,22543,0,0.0
2024-04-22,W100,15,8.16,4.52,36.92,0.491,26657,0,0.0
2024-04-29,W01,13,9.31,4.57,22.84,0.833,40033,0,0.0
2024-04-29,W02,12,8.79,5.12,17.03,0.555,27644,0,0.0
2024-04-29,W03,16,6.08,3.87,12.3,0.55,34271,0,0.0
2024-04-29,W04,21,6.06,3.52,23.44,0.564,22662,0,0.0
2024-04-29,W05,6,10.22,3.56,25.31,0.494,21396,0,0.0
2024-04-29,W06,25,6.38,3.95,16.24,0.431,33431,0,0.0
2024-04-29,W07,21,5.19,2.2,15.49,0.578,34118,0,0.0
2024-04-29,W08,29,11.05,5.53,38.78,0.321,32912,0,0.0
2024-04-29,W09,47,17.43,9.87,10.93,0.306,29502,0,0.0
2024-04-29,W10,15,14.83,6.44,20.25,0.607,32802,0,0.0
2024-04-29,W11,25,7.02,3.44,4.89,0.673,40023,0,0.0
2024-04-29,W12,10,7.18,2.94,28.68,0.732,21560,0,0.0
2024-04-29,W13,16,6.84,2.43,8.75,0.699,36942,0,0.0
2024-04-29,W14,18,10.42,4.76,27.74,0.829,26877,0,0.0
2024-04-29,W15,19,9.7,4.23,10.34,0.531,34494,0,0.0
2024-04-29,W16,25,8.31,3.28,29.43,0.543,23529,0,0.0
2024-04-29,W17,8,6.12,2.93,18.24,0.544,21331,0,0.0
2024-04-29,W18,23,8.92,4.1,22.53,0.505,40882,0,0.0
2024-04-29,W19,13,12.93,6.33,23.48,0.502,23003,0,0.0
2024-04-29,W20,11,9.44,4.37,13.66,0.777,37681,0,0.0
2024-04-29,W21,13,5.95,3.26,25.59,0.82,27539,0,0.0
2024-04-29,W22,26,10.73,5.28,26.13,0.329,34488,0,0.0
2024-04-29,W23,22,9.29,4.57,20.33,0.587,34115,0,0.0
2024-04-29,W24,20,12.3,5.67,10.9,0.737,29948,0,0.0
2024-04-29,W25,6,10.04,3.82,10.69,0.77,20152,0,0.0
2024-04-29,W26,30,15.2,6.82,6.52,0.571,42728,0,0.0
2024-04-29,W27,17,6.41,3.52,21.29,0.743,35597,0,0.0
2024-04-29,W28,7,6.53,2.46,16.37,0.764,21681,0,0.0
2024-04-29,W29,12,10.06,5.38,21.34,0.743,32388,0,0.0
2024-04-29,W30,19,9.84,3.8,13.03,0.722,32225,0,0.0
2024-04-29,W31,7,11.72,4.58,15.25,0.746,24215,0,0.0
2024-04-29,W32,5,7.92,2.41,17.84,0.914,32799,0,0.0
2024-04-29,W33,13,8.9,4.76,60.07,0.492,16306,0,0.0
2024-04-29,W34,8,10.95,5.44,19.24,0.374,22526,0,0.0
2024-04-29,W35,41,9.03,6.1,20.95,0.452,28545,0,0.0
2024-04-29,W36,19,5.11,2.79,29.71,0.616,32879,0,0.0
2024-04-29,W37,18,8.26,4.2,23.75,0.413,32675,0,0.0
2024-04-29,W38,20,6.79,3.46,30.44,0.574,32082,0,0.0
2024-04-29,W39,8,8.19,3.82,18.68,0.709,20855,0,0.0
2024-04-29,W40,25,9.39,5.03,17.68,0.502,33091,0,0.0
2024-04-29,W41,15,6.21,3.14,1.08,0.643,34894,0,0.0
2024-04-29,W42,16,21.16,8.34,22.95,0.512,17327,0,0.0
2024-04-29,W43,32,16.48,6.42,27.26,0.341,26774,0,0.0
2024-04-29,W44,19,9.74,5.16,12.35,0.613,26589,0,0.0
2024-04-29,W45,23,12.21,5.61,32.27,0.307,29243,0,0.0
2024-04-29,W46,20,12.1,5.5,19.84,0.634,23284,0,0.0
2024-04-29,W47,5,7.65,1.91,28.93,0.893,22600,0,0.0
2024-04-29,W48,7,5.89,2.41,8.0,0.924,38034,0,0.0
2024-04-29,W49,48,17.73,7.1,19.45,0.661,37797,0,0.0
2024-04-29,W50,21,8.15,4.31,28.51,0.409,28168,0,0.0
2024-04-29,W51,11,7.09,3.94,33.59,0.697,34492,0,0.0
2024-04-29,W52,14,9.41,4.95,11.02,0.627,24874,0,0.0
2024-04-29,W53,17,10.86,5.19,27.76,0.683,27183,0,0.0
2024-04-29,W54,40,22.32,9.26,19.3,0.468,30586,0,0.0
2024-04-29,W55,17,10.58,5.09,17.72,0.372,17961,0,0.0
2024-04-29,W56,29,9.49,5.51,30.19,0.401,32340,0,0.0
2024-04-29,W57,19,11.72,5.77,11.76,0.465,18987,0,0.0
2024-04-29,W58,10,7.39,2.9,10.33,0.556,19735,0,0.0
2024-04-29,W59,36,10.48,5.2,18.17,0.413,34830,0,0.0
2024-04-29,W60,18,4.45,2.65,12.91,0.701,23754,0,0.0
2024-04-29,W61,26,10.2,4.73,23.12,0.522,22022,0,0.0
2024-04-29,W62,36,7.72,3.22,49.61,0.8,36329,0,0.0
2024-04-29,W63,9,11.07,4.62,33.47,0.934,43665,0,0.0
2024-04-29,W64,8,8.25,3.43,17.24,0.925,20878,0,0.0
2024-04-29,W65,10,5.03,0.93,16.76,0.943,44920,0,0.0
2024-04-29,W66,7,6.18,2.04,28.92,0.898,23367,0,0.0
2024-04-29,W67,8,13.0,4.54,31.29,0.738,21860,0,0.0
2024-04-29,W68,46,9.45,4.44,2.72,0.634,44352,0,0.0
2024-04-29,W69,5,5.58,2.42,32.61,0.689,23411,0,0.0
2024-04-29,W70,22,14.07,6.42,11.67,0.648,30024,0,0.0
2024-04-29,W71,16,9.89,3.89,93.4,0.664,20801,0,0.0
2024-04-29,W72,17,8.32,4.83,15.15,0.337,23716,0,0.0
2024-04-29,W73,15,12.49,6.63,29.27,0.332,17368,0,0.0
2024-04-29,W74,20,7.0,3.46,28.69,0.56,28403,0,0.0
2024-04-29,W75,24,8.36,3.82,17.04,0.742,31958,0,0.0
2024-04-29,W76,21,10.73,4.0,19.28,0.317,24907,0,0.0
2024-04-29,W77,16,6.67,3.11,17.78,0.673,30328,0,0.0
2024-04-29,W78,11,8.31,5.16,31.11,0.387,15876,0,0.0
2024-04-29,W79,21,13.98,5.75,16.62,0.627,22079,0,0.0
2024-04-29,W80,33,8.64,3.23,10.86,0.614,43000,0,0.0
2024-04-29,W81,22,8.81,4.22,70.29,0.627,26230,0,0.0
2024-04-29,W82,22,11.56,4.86,12.95,0.75,44488,0,0.0
2024-04-29,W83,13,6.67,2.74,25.69,0.755,41464,0,0.0
2024-04-29,W84,15,6.97,3.16,6.19,0.927,36107,0,0.0
2024-04-29,W85,13,11.64,5.37,11.32,0.496,24662,0,0.0
2024-04-29,W86,22,7.82,4.3,35.7,0.371,16679,0,0.0
2024-04-29,W87,44,9.47,4.76,36.06,0.321,24435,0,0.0
2024-04-29,W88,19,12.27,6.04,31.75,0.344,26151,0,0.0
2024-04-29,W89,13,11.62,5.84,29.57,0.479,19452,0,0.0
2024-04-29,W90,19,9.66,3.78,29.02,0.417,17849,0,0.0
2024-04-29,W91,9,6.59,2.73,31.55,0.685,24823,0,0.0
2024-04-29,W92,24,15.68,6.45,30.49,0.725,34223,0,0.0
2024-04-29,W93,12,8.61,3.69,26.49,0.559,15851,0,0.0
2024-04-29,W94,7,10.47,5.01,19.6,0.665,19000,0,0.0
2024-04-29,W95,16,8.22,4.05,19.61,0.593,20536,0,0.0
2024-04-29,W96,14,8.62,5.12,19.12,0.47,20726,0,0.0
2024-04-29,W97,17,7.71,3.05,20.62,0.607,31281,0,0.0
2024-04-29,W98,10,7.39,2.9,28.05,0.612,18267,0,0.0
2024-04-29,W99,15,13.96,6.45,7.76,0.631,22543,0,0.0
2024-04-29,W100,19,13.39,6.38,18.71,0.491,26657,0,0.0
2024-05-06,W01,26,9.56,4.31,4.03,0.833,40033,0,0.0
2024-05-06,W02,20,7.1,3.06,27.02,0.555,27644,0,0.0
2024-05-06,W03,14,8.24,4.57,28.99,0.55,34271,0,0.0
2024-05-06,W04,7,7.21,2.1,14.2,0.564,22662,0,0.0
2024-05-06,W05,13,9.18,3.77,6.27,0.494,21396,0,0.0
2024-05-06,W06,23,7.76,3.75,20.32,0.431,33431,0,0.0
2024-05-06,W07,25,6.47,2.8,31.71,0.578,34118,0,0.0
2024-05-06,W08,30,13.5,7.21,24.86,0.321,32912,0,0.0
2024-05-06,W09,34,16.18,7.39,13.15,0.306,29502,0,0.0
2024-05-06,W10,35,5.59,3.77,24.24,0.607,32802,0,0.0
2024-05-06,W11,24,5.41,1.51,13.27,0.673,40023,0,0.0
2024-05-06,W12,10,6.4,4.0,9.3,0.732,21560,0,0.0
2024-05-06,W13,5,4.49,2.3,28.5,0.699,36942,0,0.0
2024-05-06,W14,16,12.63,4.26,4.02,0.829,26877,0,0.0
2024-05-06,W15,23,7.45,3.31,30.39,0.531,34494,0,0.0
2024-05-06,W16,12,11.85,6.32,19.89,0.543,23529,0,0.0
2024-05-06,W17,19,7.6,3.44,27.07,0.544,21331,0,0.0
2024-05-06,W18,32,11.8,4.97,24.4,0.505,40882,0,0.0
2024-05-06,W19,32,11.93,5.73,18.02,0.502,23003,0,0.0
2024-05-06,W20,28,5.1,3.21,11.89,0.777,37681,0,0.0
2024-05-06,W21,13,8.38,4.38,25.79,0.82,27539,0,0.0
2024-05-06,W22,41,9.61,4.76,11.91,0.329,34488,0,0.0
2024-05-06,W23,33,8.82,5.02,34.48,0.587,34115,0,0.0
2024-05-06,W24,25,7.06,3.5,65.93,0.737,29948,0,0.0
2024-05-06,W25,5,5.95,3.1,12.6,0.77,20152,0,0.0
2024-05-06,W26,44,8.21,4.26,23.09,0.571,42728,0,0.0
2024-05-06,W27,18,7.87,3.26,25.5,0.743,35597,0,0.0
2024-05-06,W28,2,4.93,2.41,25.46,0.764,21681,0,0.0
2024-05-06,W29,18,10.32,4.02,20.66,0.743,32388,0,0.0
2024-05-06,W30,26,8.64,2.6,19.72,0.722,32225,0,0.0
2024-05-06,W31,13,9.48,4.26,14.68,0.746,24215,0,0.0
2024-05-06,W32,11,2.16,2.59,18.53,0.914,32799,0,0.0
2024-05-06,W33,16,22.72,8.44,9.1,0.492,16306,0,0.0
2024-05-06,W34,29,9.92,5.4,17.84,0.374,22526,0,0.0
2024-05-06,W35,29,14.48,7.72,16.9,0.452,28545,0,0.0
2024-05-06,W36,19,10.08,3.16,9.04,0.616,32879,0,0.0
2024-05-06,W37,25,9.19,6.47,28.41,0.413,32675,0,0.0
2024-05-06,W38,17,11.33,5.78,14.26,0.574,32082,0,0.0
2024-05-06,W39,5,7.22,2.55,11.32,0.709,20855,0,0.0
2024-05-06,W40,32,7.79,5.05,17.63,0.502,33091,0,0.0
2024-05-06,W41,19,4.54,1.76,18.03,0.643,34894,0,0.0
2024-05-06,W42,21,15.23,8.18,18.28,0.512,17327,0,0.0
2024-05-06,W43,31,14.88,6.46,18.11,0.341,26774,0,0.0
2024-05-06,W44,11,8.62,4.45,20.28,0.613,26589,0,0.0
2024-05-06,W45,25,12.37,6.66,9.87,0.307,29243,0,0.0
2024-05-06,W46,21,15.14,5.7,25.62,0.634,23284,0,0.0
2024-05-06,W47,6,9.66,3.34,28.73,0.893,22600,0,0.0
2024-05-06,W48,10,5.23,1.59,13.78,0.924,38034,0,0.0
2024-05-06,W49,39,13.64,5.66,8.24,0.661,37797,0,0.0
2024-05-06,W50,25,9.64,4.79,14.36,0.409,28168,0,0.0
2024-05-06,W51,19,8.82,3.02,12.76,0.697,34492,0,0.0
2024-05-06,W52,17,7.53,4.55,19.2,0.627,24874,0,0.0
2024-05-06,W53,27,15.34,6.63,18.99,0.683,27183,0,0.0
