week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index
2024-04-15,W90,20,7,3,8,2,0.741,17849,0.417
2024-04-15,W91,11,3,5,1,2,0.925,24823,0.685
2024-04-15,W92,34,8,10,10,6,0.85,34223,0.725
2024-04-15,W93,9,0,2,4,3,0.79,15851,0.559
2024-04-15,W94,9,2,2,3,2,0.899,19000,0.665
2024-04-15,W95,17,5,4,1,7,0.884,20536,0.593
2024-04-15,W96,13,2,5,5,1,0.751,20726,0.47
2024-04-15,W97,15,4,1,5,5,0.854,31281,0.607
2024-04-15,W98,10,5,1,2,2,0.743,18267,0.612
2024-04-15,W99,17,6,4,5,2,0.98,22543,0.631
2024-04-15,W100,30,14,7,5,4,0.854,26657,0.491
2024-04-22,W01,16,3,3,2,8,0.905,40033,0.833
2024-04-22,W02,27,5,7,12,3,0.888,27644,0.555
2024-04-22,W03,20,6,4,3,7,0.804,34271,0.55
2024-04-22,W04,13,2,5,2,4,0.87,22662,0.564
2024-04-22,W05,21,3,4,8,6,0.909,21396,0.494
2024-04-22,W06,22,3,9,7,3,0.829,33431,0.431
2024-04-22,W07,34,10,6,10,8,0.882,34118,0.578
2024-04-22,W08,31,11,7,8,5,0.818,32912,0.321
2024-04-22,W09,24,8,6,8,2,0.674,29502,0.306
2024-04-22,W10,17,5,4,5,3,0.91,32802,0.607
2024-04-22,W11,14,2,2,7,3,0.882,40023,0.673
2024-04-22,W12,10,2,3,4,1,0.831,21560,0.732
2024-04-22,W13,23,6,7,6,4,0.898,36942,0.699
2024-04-22,W14,14,3,3,5,3,0.887,26877,0.829
2024-04-22,W15,11,1,2,7,1,0.86,34494,0.531
2024-04-22,W16,26,10,7,6,3,0.846,23529,0.543
2024-04-22,W17,14,3,5,4,2,0.91,21331,0.544
2024-04-22,W18,36,10,13,6,7,0.792,40882,0.505
2024-04-22,W19,23,6,5,8,4,0.841,23003,0.502
2024-04-22,W20,25,3,10,4,8,0.895,37681,0.777
2024-04-22,W21,13,7,0,5,1,0.938,27539,0.82
2024-04-22,W22,41,12,4,17,8,0.786,34488,0.329
2024-04-22,W23,57,14,16,17,10,0.778,34115,0.587
2024-04-22,W24,22,8,5,4,5,0.809,29948,0.737
2024-04-22,W25,16,5,2,7,2,0.893,20152,0.77
2024-04-22,W26,35,7,8,9,11,0.878,42728,0.571
2024-04-22,W27,9,0,3,4,2,0.858,35597,0.743
2024-04-22,W28,8,0,3,2,3,0.871,21681,0.764
2024-04-22,W29,13,5,4,2,2,0.873,32388,0.743
2024-04-22,W30,23,5,8,6,4,0.945,32225,0.722
2024-04-22,W31,15,3,2,6,4,0.867,24215,0.746
2024-04-22,W32,12,1,1,2,8,0.979,32799,0.914
2024-04-22,W33,14,2,5,4,3,0.794,16306,0.492
2024-04-22,W34,19,6,5,5,3,0.802,22526,0.374
2024-04-22,W35,29,6,4,9,10,0.832,28545,0.452
2024-04-22,W36,24,1,5,10,8,0.924,32879,0.616
2024-04-22,W37,32,5,9,13,5,0.77,32675,0.413
2024-04-22,W38,22,7,4,5,6,0.847,32082,0.574
2024-04-22,W39,5,1,0,2,2,0.793,20855,0.709
2024-04-22,W40,27,8,7,5,7,0.814,33091,0.502
2024-04-22,W41,18,1,5,5,7,0.88,34894,0.643
2024-04-22,W42,23,7,8,6,2,0.888,17327,0.512
2024-04-22,W43,29,9,8,6,6,0.756,26774,0.341
2024-04-22,W44,15,5,3,3,4,0.87,26589,0.613
2024-04-22,W45,31,5,12,10,4,0.799,29243,0.307
2024-04-22,W46,14,1,5,4,4,0.845,23284,0.634
2024-04-22,W47,12,2,4,3,3,0.954,22600,0.893
2024-04-22,W48,20,6,7,6,1,0.931,38034,0.924
2024-04-22,W49,23,6,5,7,5,0.906,37797,0.661
2024-04-22,W50,12,2,4,4,2,0.823,28168,0.409
2024-04-22,W51,6,1,3,1,1,0.98,34492,0.697
2024-04-22,W52,22,9,7,3,3,0.886,24874,0.627
2024-04-22,W53,33,11,7,6,9,0.892,27183,0.683
2024-04-22,W54,43,17,15,7,4,0.806,30586,0.468
2024-04-22,W55,9,2,2,4,1,0.824,17961,0.372
2024-04-22,W56,41,11,8,11,11,0.887,32340,0.401
2024-04-22,W57,21,5,5,8,3,0.779,18987,0.465
2024-04-22,W58,13,6,2,1,4,0.776,19735,0.556
2024-04-22,W59,24,6,9,7,2,0.763,34830,0.413
2024-04-22,W60,18,5,6,5,2,0.86,23754,0.701
2024-04-22,W61,23,5,4,8,6,0.83,22022,0.522
2024-04-22,W62,31,8,6,13,4,0.92,36329,0.8
2024-04-22,W63,14,4,3,5,2,0.98,43665,0.934
2024-04-22,W64,16,5,4,5,2,0.851,20878,0.925
2024-04-22,W65,8,2,2,2,2,0.879,44920,0.943
2024-04-22,W66,3,1,1,1,0,0.876,23367,0.898
2024-04-22,W67,16,4,2,4,6,0.875,21860,0.738
2024-04-22,W68,34,11,9,8,6,0.922,44352,0.634
2024-04-22,W69,9,1,4,1,3,0.893,23411,0.689
2024-04-22,W70,22,9,7,3,3,0.855,30024,0.648
2024-04-22,W71,23,9,6,4,4,0.853,20801,0.664
2024-04-22,W72,21,5,6,4,6,0.896,23716,0.337
2024-04-22,W73,15,8,3,1,3,0.732,17368,0.332
2024-04-22,W74,29,12,9,6,2,0.834,28403,0.56
2024-04-22,W75,14,1,4,5,4,0.916,31958,0.742
2024-04-22,W76,25,6,9,9,1,0.745,24907,0.317
2024-04-22,W77,26,8,6,8,4,0.938,30328,0.673
2024-04-22,W78,18,1,7,5,5,0.754,15876,0.387
2024-04-22,W79,18,3,8,3,4,0.915,22079,0.627
2024-04-22,W80,27,7,10,4,6,0.854,43000,0.614
2024-04-22,W81,9,1,4,2,2,0.903,26230,0.627
2024-04-22,W82,14,5,3,4,2,0.862,44488,0.75
2024-04-22,W83,12,1,6,3,2,0.927,41464,0.755
2024-04-22,W84,13,1,5,2,5,0.98,36107,0.927
2024-04-22,W85,18,4,7,3,4,0.89,24662,0.496
2024-04-22,W86,24,9,8,6,1,0.774,16679,0.371
2024-04-22,W87,29,8,9,8,4,0.801,24435,0.321
2024-04-22,W88,24,5,9,4,6,0.793,26151,0.344
2024-04-22,W89,13,1,6,5,1,0.809,19452,0.479
2024-04-22,W90,14,4,2,2,6,0.816,17849,0.417
2024-04-22,W91,15,5,3,5,2,0.85,24823,0.685
2024-04-22,W92,30,7,11,8,4,0.885,34223,0.725
2024-04-22,W93,8,1,0,4,3,0.84,15851,0.559
2024-04-22,W94,17,8,2,5,2,0.84,19000,0.665
2024-04-22,W95,12,1,2,3,6,0.874,20536,0.593
2024-04-22,W96,15,0,5,5,5,0.909,20726,0.47
2024-04-22,W97,23,8,8,3,4,0.875,31281,0.607
2024-04-22,W98,9,2,2,2,3,0.788,18267,0.612
2024-04-22,W99,17,7,6,3,1,0.895,22543,0.631
2024-04-22,W100,15,6,2,5,2,0.834,26657,0.491
2024-04-29,W01,13,1,6,2,4,0.865,40033,0.833
2024-04-29,W02,12,0,5,4,3,0.84,27644,0.555
2024-04-29,W03,16,4,4,6,2,0.806,34271,0.55
2024-04-29,W04,21,2,6,3,10,0.843,22662,0.564
2024-04-29,W05,6,2,1,0,3,0.858,21396,0.494
2024-04-29,W06,25,6,7,6,6,0.811,33431,0.431
2024-04-29,W07,21,4,5,5,7,0.819,34118,0.578
2024-04-29,W08,29,5,14,4,6,0.808,32912,0.321
2024-04-29,W09,47,10,13,18,6,0.702,29502,0.306
2024-04-29,W10,15,3,1,6,5,0.83,32802,0.607
2024-04-29,W11,25,5,13,5,2,0.84,40023,0.673
2024-04-29,W12,10,2,3,3,2,0.914,21560,0.732
2024-04-29,W13,16,7,2,3,4,0.847,36942,0.699
2024-04-29,W14,18,2,4,6,6,0.905,26877,0.829
2024-04-29,W15,19,4,4,6,5,0.84,34494,0.531
2024-04-29,W16,25,10,8,4,3,0.907,23529,0.543
2024-04-29,W17,8,1,1,1,5,0.805,21331,0.544
2024-04-29,W18,23,2,6,11,4,0.877,40882,0.505
2024-04-29,W19,13,2,2,6,3,0.806,23003,0.502
2024-04-29,W20,11,2,2,6,1,0.977,37681,0.777
2024-04-29,W21,13,6,5,2,0,0.909,27539,0.82
2024-04-29,W22,26,11,2,7,6,0.811,34488,0.329
2024-04-29,W23,22,3,3,9,7,0.856,34115,0.587
2024-04-29,W24,20,6,4,4,6,0.935,29948,0.737
2024-04-29,W25,6,3,2,1,0,0.839,20152,0.77
2024-04-29,W26,30,8,8,8,6,0.798,42728,0.571
2024-04-29,W27,17,5,2,5,5,0.816,35597,0.743
2024-04-29,W28,7,1,1,1,4,0.927,21681,0.764
2024-04-29,W29,12,1,3,5,3,0.853,32388,0.743
2024-04-29,W30,19,5,2,7,5,0.925,32225,0.722
2024-04-29,W31,7,2,2,2,1,0.892,24215,0.746
2024-04-29,W32,5,0,1,1,3,0.962,32799,0.914
2024-04-29,W33,13,3,3,3,4,0.813,16306,0.492
2024-04-29,W34,8,2,0,3,3,0.806,22526,0.374
2024-04-29,W35,41,16,11,8,6,0.766,28545,0.452
2024-04-29,W36,19,3,6,3,7,0.888,32879,0.616
2024-04-29,W37,18,10,4,2,2,0.809,32675,0.413
2024-04-29,W38,20,11,1,1,7,0.762,32082,0.574
2024-04-29,W39,8,0,1,3,4,0.88,20855,0.709
2024-04-29,W40,25,4,7,10,4,0.756,33091,0.502
2024-04-29,W41,15,5,5,4,1,0.81,34894,0.643
2024-04-29,W42,16,1,8,3,4,0.83,17327,0.512
2024-04-29,W43,32,9,6,5,12,0.766,26774,0.341
2024-04-29,W44,19,10,4,4,1,0.843,26589,0.613
2024-04-29,W45,23,3,7,5,8,0.831,29243,0.307
2024-04-29,W46,20,5,2,5,8,0.844,23284,0.634
2024-04-29,W47,5,0,1,1,3,0.954,22600,0.893
2024-04-29,W48,7,3,1,1,2,0.884,38034,0.924
2024-04-29,W49,48,12,10,16,10,0.809,37797,0.661
2024-04-29,W50,21,6,5,6,4,0.798,28168,0.409
2024-04-29,W51,11,0,1,3,7,0.828,34492,0.697
2024-04-29,W52,14,5,2,3,4,0.803,24874,0.627
2024-04-29,W53,17,9,3,3,2,0.799,27183,0.683
2024-04-29,W54,40,11,12,10,7,0.741,30586,0.468
2024-04-29,W55,17,5,4,5,3,0.784,17961,0.372
2024-04-29,W56,29,14,5,7,3,0.846,32340,0.401
2024-04-29,W57,19,8,2,5,4,0.716,18987,0.465
2024-04-29,W58,10,2,3,4,1,0.858,19735,0.556
2024-04-29,W59,36,10,14,5,7,0.786,34830,0.413
2024-04-29,W60,18,6,4,6,2,0.924,23754,0.701
2024-04-29,W61,26,8,7,5,6,0.756,22022,0.522
2024-04-29,W62,36,11,10,6,9,0.909,36329,0.8
2024-04-29,W63,9,3,1,2,3,0.946,43665,0.934
2024-04-29,W64,8,2,5,0,1,0.962,20878,0.925
2024-04-29,W65,10,0,2,5,3,0.938,44920,0.943
2024-04-29,W66,7,1,3,3,0,0.881,23367,0.898
2024-04-29,W67,8,2,3,2,1,0.919,21860,0.738
2024-04-29,W68,46,12,10,10,14,0.813,44352,0.634
2024-04-29,W69,5,0,4,0,1,0.938,23411,0.689
2024-04-29,W70,22,9,5,1,7,0.841,30024,0.648
2024-04-29,W71,16,4,5,5,2,0.898,20801,0.664
2024-04-29,W72,17,8,3,3,3,0.776,23716,0.337
2024-04-29,W73,15,4,5,3,3,0.78,17368,0.332
2024-04-29,W74,20,4,6,5,5,0.745,28403,0.56
2024-04-29,W75,24,7,6,5,6,0.821,31958,0.742
2024-04-29,W76,21,5,4,3,9,0.718,24907,0.317
2024-04-29,W77,16,2,3,7,4,0.816,30328,0.673
2024-04-29,W78,11,5,4,0,2,0.819,15876,0.387
2024-04-29,W79,21,8,7,5,1,0.769,22079,0.627
2024-04-29,W80,33,8,3,10,12,0.823,43000,0.614
2024-04-29,W81,22,3,9,6,4,0.924,26230,0.627
2024-04-29,W82,22,6,3,7,6,0.88,44488,0.75
2024-04-29,W83,13,4,4,1,4,0.838,41464,0.755
2024-04-29,W84,15,5,3,2,5,0.949,36107,0.927
2024-04-29,W85,13,7,2,2,2,0.833,24662,0.496
2024-04-29,W86,22,9,3,6,4,0.688,16679,0.371
2024-04-29,W87,44,11,11,10,12,0.828,24435,0.321
2024-04-29,W88,19,9,1,3,6,0.76,26151,0.344
2024-04-29,W89,13,1,5,3,4,0.802,19452,0.479
2024-04-29,W90,19,2,5,7,5,0.869,17849,0.417
2024-04-29,W91,9,2,4,1,2,0.849,24823,0.685
2024-04-29,W92,24,8,8,0,8,0.813,34223,0.725
2024-04-29,W93,12,2,3,3,4,0.876,15851,0.559
2024-04-29,W94,7,2,1,1,3,0.906,19000,0.665
2024-04-29,W95,16,6,2,5,3,0.792,20536,0.593
2024-04-29,W96,14,4,5,4,1,0.809,20726,0.47
2024-04-29,W97,17,5,3,3,6,0.856,31281,0.607
2024-04-29,W98,10,3,4,1,2,0.827,18267,0.612
2024-04-29,W99,15,6,3,5,1,0.928,22543,0.631
2024-04-29,W100,19,6,3,6,4,0.862,26657,0.491
2024-05-06,W01,26,8,3,10,5,0.85,40033,0.833
2024-05-06,W02,20,7,5,4,4,0.815,27644,0.555
2024-05-06,W03,14,5,4,2,3,0.815,34271,0.55
2024-05-06,W04,7,0,1,3,3,0.845,22662,0.564
2024-05-06,W05,13,3,4,3,3,0.792,21396,0.494
2024-05-06,W06,23,6,6,8,3,0.806,33431,0.431
2024-05-06,W07,25,6,5,8,6,0.815,34118,0.578
2024-05-06,W08,30,7,6,10,7,0.861,32912,0.321
2024-05-06,W09,34,13,6,8,7,0.891,29502,0.306
2024-05-06,W10,35,8,7,12,8,0.849,32802,0.607
2024-05-06,W11,24,10,4,7,3,0.831,40023,0.673
2024-05-06,W12,10,2,3,3,2,0.886,21560,0.732
2024-05-06,W13,5,0,2,0,3,0.816,36942,0.699
2024-05-06,W14,16,6,4,3,3,0.899,26877,0.829
2024-05-06,W15,23,10,1,6,6,0.842,34494,0.531
2024-05-06,W16,12,2,6,2,2,0.818,23529,0.543
2024-05-06,W17,19,4,6,8,1,0.856,21331,0.544
2024-05-06,W18,32,7,11,10,4,0.833,40882,0.505
2024-05-06,W19,32,11,6,11,4,0.772,23003,0.502
2024-05-06,W20,28,8,7,4,9,0.921,37681,0.777
2024-05-06,W21,13,4,7,1,1,0.9,27539,0.82
2024-05-06,W22,41,13,16,9,3,0.814,34488,0.329
2024-05-06,W23,33,17,5,5,6,0.778,34115,0.587
2024-05-06,W24,25,13,5,3,4,0.91,29948,0.737
2024-05-06,W25,5,1,2,0,2,0.888,20152,0.77
2024-05-06,W26,44,11,13,15,5,0.846,42728,0.571
2024-05-06,W27,18,5,4,3,6,0.89,35597,0.743
2024-05-06,W28,2,1,0,0,1,0.905,21681,0.764
2024-05-06,W29,18,3,6,5,4,0.872,32388,0.743
2024-05-06,W30,26,8,6,6,6,0.85,32225,0.722
2024-05-06,W31,13,5,3,3,2,0.867,24215,0.746
2024-05-06,W32,11,1,3,3,4,0.842,32799,0.914
2024-05-06,W33,16,4,4,7,1,0.815,16306,0.492
2024-05-06,W34,29,9,7,8,5,0.813,22526,0.374
2024-05-06,W35,29,9,7,8,5,0.836,28545,0.452
2024-05-06,W36,19,3,6,7,3,0.896,32879,0.616
2024-05-06,W37,25,6,5,8,6,0.79,32675,0.413
2024-05-06,W38,17,5,1,5,6,0.866,32082,0.574
2024-05-06,W39,5,0,1,2,2,0.914,20855,0.709
2024-05-06,W40,32,14,5,8,5,0.837,33091,0.502
2024-05-06,W41,19,1,1,8,9,0.932,34894,0.643
2024-05-06,W42,21,13,1,5,2,0.662,17327,0.512
2024-05-06,W43,31,6,11,4,10,0.702,26774,0.341
2024-05-06,W44,11,2,2,3,4,0.844,26589,0.613
2024-05-06,W45,25,6,7,11,1,0.788,29243,0.307
2024-05-06,W46,21,8,2,5,6,0.893,23284,0.634
2024-05-06,W47,6,1,1,4,0,0.866,22600,0.893
2024-05-06,W48,10,2,1,2,5,0.854,38034,0.924
2024-05-06,W49,39,16,14,6,3,0.833,37797,0.661
2024-05-06,W50,25,11,5,6,3,0.793,28168,0.409
2024-05-06,W51,19,8,4,1,6,0.959,34492,0.697
2024-05-06,W52,17,6,5,2,4,0.802,24874,0.627
2024-05-06,W53,27,7,7,10,3,0.895,27183,0.683
2024-05-06,W54,51,13,13,17,8,0.912,30586,0.468
2024-05-06,W55,10,3,2,4,1,0.856,17961,0.372
2024-05-06,W56,24,8,3,8,5,0.858,32340,0.401
2024-05-06,W57,15,5,2,4,4,0.708,18987,0.465
2024-05-06,W58,11,3,1,4,3,0.828,19735,0.556
2024-05-06,W59,34,11,4,13,6,0.875,34830,0.413
2024-05-06,W60,5,1,1,3,0,0.883,23754,0.701
2024-05-06,W61,24,10,3,6,5,0.796,22022,0.522
2024-05-06,W62,10,3,3,3,1,0.946,36329,0.8
2024-05-06,W63,27,12,5,7,3,0.922,43665,0.934
2024-05-06,W64,9,3,3,2,1,0.875,20878,0.925
2024-05-06,W65,8,0,0,6,2,0.92,44920,0.943
2024-05-06,W66,10,1,1,6,2,0.98,23367,0.898
2024-05-06,W67,18,5,5,4,4,0.931,21860,0.738
2024-05-06,W68,31,6,13,11,1,0.867,44352,0.634
2024-05-06,W69,9,4,3,2,0,0.897,23411,0.689
2024-05-06,W70,26,11,5,5,5,0.904,30024,0.648
2024-05-06,W71,15,2,5,5,3,0.834,20801,0.664
2024-05-06,W72,21,6,8,4,3,0.728,23716,0.337
2024-05-06,W73,15,6,0,6,3,0.793,17368,0.332
2024-05-06,W74,14,3,5,2,4,0.907,28403,0.56
2024-05-06,W75,17,1,5,6,5,0.935,31958,0.742
2024-05-06,W76,20,4,7,5,4,0.793,24907,0.317
2024-05-06,W77,14,2,2,6,4,0.861,30328,0.673
2024-05-06,W78,20,5,4,6,5,0.743,15876,0.387
2024-05-06,W79,18,2,6,5,5,0.845,22079,0.627
2024-05-06,W80,20,6,5,5,4,0.826,43000,0.614
2024-05-06,W81,15,7,2,3,3,0.867,26230,0.627
2024-05-06,W82,13,7,3,1,2,0.91,44488,0.75
2024-05-06,W83,24,7,6,6,5,0.873,41464,0.755
2024-05-06,W84,10,2,3,1,4,0.932,36107,0.927
2024-05-06,W85,20,7,6,2,5,0.783,24662,0.496
2024-05-06,W86,13,2,4,6,1,0.813,16679,0.371
2024-05-06,W87,25,4,7,8,6,0.794,24435,0.321
2024-05-06,W88,24,7,6,3,8,0.907,26151,0.344
2024-05-06,W89,23,6,7,5,5,0.836,19452,0.479
2024-05-06,W90,10,2,1,4,3,0.802,17849,0.417
2024-05-06,W91,11,4,3,1,3,0.876,24823,0.685
2024-05-06,W92,25,8,7,6,4,0.867,34223,0.725
2024-05-06,W93,13,3,3,5,2,0.848,15851,0.559
2024-05-06,W94,20,8,5,5,2,0.98,19000,0.665
2024-05-06,W95,14,4,5,4,1,0.815,20536,0.593
2024-05-06,W96,12,4,5,2,1,0.814,20726,0.47
2024-05-06,W97,15,3,5,5,2,0.825,31281,0.607
2024-05-06,W98,10,2,2,2,4,0.824,18267,0.612
2024-05-06,W99,14,7,2,2,3,0.871,22543,0.631
2024-05-06,W100,18,9,4,4,1,0.769,26657,0.491
2024-05-13,W01,24,11,3,7,3,0.944,40033,0.833
2024-05-13,W02,20,5,4,4,7,0.85,27644,0.555
2024-05-13,W03,25,6,8,6,5,0.783,34271,0.55
2024-05-13,W04,10,2,3,3,2,0.858,22662,0.564
2024-05-13,W05,19,7,6,3,3,0.819,21396,0.494
2024-05-13,W06,30,6,4,11,9,0.812,33431,0.431
2024-05-13,W07,15,6,2,7,0,0.858,34118,0.578
2024-05-13,W08,31,10,7,9,5,0.823,32912,0.321
2024-05-13,W09,32,9,5,11,7,0.748,29502,0.306
2024-05-13,W10,14,4,3,4,3,0.8,32802,0.607
2024-05-13,W11,10,2,4,0,4,0.881,40023,0.673
2024-05-13,W12,11,5,3,3,0,0.905,21560,0.732
2024-05-13,W13,9,4,1,2,2,0.862,36942,0.699
2024-05-13,W14,12,4,3,3,2,0.98,26877,0.829
2024-05-13,W15,13,3,4,2,4,0.866,34494,0.531
2024-05-13,W16,25,9,5,7,4,0.827,23529,0.543
2024-05-13,W17,20,3,6,4,7,0.833,21331,0.544
2024-05-13,W18,28,6,10,4,8,0.735,40882,0.505
2024-05-13,W19,25,7,5,7,6,0.854,23003,0.502
2024-05-13,W20,20,7,1,5,7,0.901,37681,0.777
2024-05-13,W21,14,3,4,5,2,0.845,27539,0.82
2024-05-13,W22,35,11,7,10,7,0.716,34488,0.329
2024-05-13,W23,24,6,5,7,6,0.847,34115,0.587
2024-05-13,W24,14,1,6,6,1,0.946,29948,0.737
2024-05-13,W25,7,2,1,1,3,0.838,20152,0.77
2024-05-13,W26,20,6,1,6,7,0.744,42728,0.571
2024-05-13,W27,11,3,2,4,2,0.842,35597,0.743
2024-05-13,W28,5,2,2,1,0,0.81,21681,0.764
2024-05-13,W29,17,8,2,3,4,0.87,32388,0.743
2024-05-13,W30,15,4,2,4,5,0.855,32225,0.722
2024-05-13,W31,15,3,3,3,6,0.756,24215,0.746
2024-05-13,W32,10,2,1,6,1,0.901,32799,0.914
2024-05-13,W33,24,6,4,10,4,0.815,16306,0.492
2024-05-13,W34,31,10,8,9,4,0.842,22526,0.374
2024-05-13,W35,30,9,6,9,6,0.85,28545,0.452
2024-05-13,W36,21,4,9,4,4,0.846,32879,0.616
2024-05-13,W37,30,8,4,10,8,0.777,32675,0.413
2024-05-13,W38,29,6,6,10,7,0.85,32082,0.574
2024-05-13,W39,10,4,2,1,3,0.962,20855,0.709
2024-05-13,W40,29,6,8,6,9,0.861,33091,0.502
2024-05-13,W41,10,3,1,5,1,0.9,34894,0.643
2024-05-13,W42,18,6,5,4,3,0.887,17327,0.512
2024-05-13,W43,19,6,4,5,4,0.821,26774,0.341
2024-05-13,W44,12,2,2,4,4,0.862,26589,0.613
2024-05-13,W45,27,9,3,7,8,0.792,29243,0.307
2024-05-13,W46,14,4,4,4,2,0.888,23284,0.634
2024-05-13,W47,7,3,1,2,1,0.98,22600,0.893
2024-05-13,W48,12,0,2,3,7,0.957,38034,0.924
2024-05-13,W49,32,10,5,12,5,0.81,37797,0.661
2024-05-13,W50,34,10,9,8,7,0.8,28168,0.409
2024-05-13,W51,8,4,0,2,2,0.855,34492,0.697
2024-05-13,W52,15,6,3,3,3,0.875,24874,0.627
2024-05-13,W53,25,8,4,7,6,0.855,27183,0.683
2024-05-13,W54,47,13,13,9,12,0.746,30586,0.468
2024-05-13,W55,21,6,7,3,5,0.722,17961,0.372
2024-05-13,W56,33,11,10,10,2,0.807,32340,0.401
2024-05-13,W57,20,6,6,3,5,0.811,18987,0.465
2024-05-13,W58,10,2,3,2,3,0.849,19735,0.556
2024-05-13,W59,45,21,9,6,9,0.812,34830,0.413
2024-05-13,W60,13,3,3,4,3,0.841,23754,0.701
2024-05-13,W61,10,2,1,3,4,0.892,22022,0.522
2024-05-13,W62,28,10,5,5,8,0.98,36329,0.8
2024-05-13,W63,23,4,9,7,3,0.877,43665,0.934
2024-05-13,W64,4,3,0,1,0,0.966,20878,0.925
2024-05-13,W65,8,0,4,1,3,0.98,44920,0.943
2024-05-13,W66,6,1,2,3,0,0.98,23367,0.898
2024-05-13,W67,21,6,5,7,3,0.87,21860,0.738
2024-05-13,W68,18,3,4,4,7,0.887,44352,0.634
2024-05-13,W69,11,5,1,4,1,0.83,23411,0.689
2024-05-13,W70,20,10,3,2,5,0.926,30024,0.648
2024-05-13,W71,30,10,13,3,4,0.932,20801,0.664
2024-05-13,W72,15,2,6,3,4,0.775,23716,0.337
2024-05-13,W73,18,5,2,4,7,0.708,17368,0.332
2024-05-13,W74,19,5,3,8,3,0.787,28403,0.56
2024-05-13,W75,13,3,4,2,4,0.947,31958,0.742
2024-05-13,W76,28,8,4,6,10,0.782,24907,0.317
2024-05-13,W77,9,3,3,1,2,0.926,30328,0.673
2024-05-13,W78,14,4,4,2,4,0.847,15876,0.387
2024-05-13,W79,20,7,4,2,7,0.98,22079,0.627
2024-05-13,W80,20,4,5,6,5,0.825,43000,0.614
2024-05-13,W81,26,7,11,5,3,0.841,26230,0.627
2024-05-13,W82,19,4,5,6,4,0.821,44488,0.75
2024-05-13,W83,23,4,5,9,5,0.98,41464,0.755
2024-05-13,W84,7,2,3,0,2,0.976,36107,0.927
2024-05-13,W85,7,2,1,2,2,0.685,24662,0.496
2024-05-13,W86,20,8,6,3,3,0.718,16679,0.371
2024-05-13,W87,32,11,9,7,5,0.816,24435,0.321
2024-05-13,W88,35,12,10,8,5,0.748,26151,0.344
2024-05-13,W89,16,5,4,2,5,0.788,19452,0.479
2024-05-13,W90,14,2,3,5,4,0.844,17849,0.417
2024-05-13,W91,13,4,3,3,3,0.905,24823,0.685
2024-05-13,W92,25,5,6,6,8,0.86,34223,0.725
2024-05-13,W93,11,4,1,4,2,0.866,15851,0.559
2024-05-13,W94,14,2,6,5,1,0.789,19000,0.665
2024-05-13,W95,18,8,3,3,4,0.91,20536,0.593
2024-05-13,W96,14,5,2,5,2,0.771,20726,0.47
2024-05-13,W97,21,11,1,6,3,0.915,31281,0.607
2024-05-13,W98,10,2,5,2,1,0.8,18267,0.612
2024-05-13,W99,7,1,1,2,3,0.838,22543,0.631
2024-05-13,W100,14,4,4,2,4,0.899,26657,0.491
2024-05-20,W01,11,0,3,5,3,0.893,40033,0.833
2024-05-20,W02,22,3,11,5,3,0.813,27644,0.555
2024-05-20,W03,13,3,6,4,0,0.869,34271,0.55
2024-05-20,W04,9,1,4,2,2,0.874,22662,0.564
2024-05-20,W05,7,2,3,0,2,0.809,21396,0.494
2024-05-20,W06,32,6,7,11,8,0.855,33431,0.431
2024-05-20,W07,22,8,2,6,6,0.884,34118,0.578
2024-05-20,W08,19,8,3,3,5,0.763,32912,0.321
2024-05-20,W09,58,17,12,14,15,0.788,29502,0.306
2024-05-20,W10,24,7,6,8,3,0.835,32802,0.607
2024-05-20,W11,18,4,4,8,2,0.884,40023,0.673
2024-05-20,W12,2,0,0,0,2,0.907,21560,0.732
2024-05-20,W13,24,9,2,7,6,0.897,36942,0.699
2024-05-20,W14,13,5,5,2,1,0.9,26877,0.829
2024-05-20,W15,17,9,2,3,3,0.846,34494,0.531
2024-05-20,W16,25,10,5,7,3,0.939,23529,0.543
2024-05-20,W17,18,3,6,5,4,0.845,21331,0.544
2024-05-20,W18,29,8,6,7,8,0.851,40882,0.505
2024-05-20,W19,19,2,10,6,1,0.883,23003,0.502
2024-05-20,W20,19,6,3,6,4,0.902,37681,0.777
2024-05-20,W21,6,1,3,1,1,0.894,27539,0.82
2024-05-20,W22,27,10,10,4,3,0.728,34488,0.329
2024-05-20,W23,37,13,13,5,6,0.886,34115,0.587
2024-05-20,W24,36,12,7,9,8,0.831,29948,0.737
2024-05-20,W25,5,3,0,1,1,0.958,20152,0.77
2024-05-20,W26,24,6,7,6,5,0.882,42728,0.571
2024-05-20,W27,27,6,8,8,5,0.9,35597,0.743
2024-05-20,W28,6,1,2,2,1,0.939,21681,0.764
2024-05-20,W29,15,9,4,1,1,0.887,32388,0.743
2024-05-20,W30,15,6,2,1,6,0.864,32225,0.722
2024-05-20,W31,13,3,1,4,5,0.832,24215,0.746
2024-05-20,W32,6,1,0,3,2,0.9,32799,0.914
2024-05-20,W33,16,3,6,3,4,0.789,16306,0.492
2024-05-20,W34,17,4,6,4,3,0.77,22526,0.374
2024-05-20,W35,29,14,6,5,4,0.892,28545,0.452
2024-05-20,W36,14,2,4,4,4,0.852,32879,0.616
2024-05-20,W37,33,9,9,6,9,0.89,32675,0.413
2024-05-20,W38,12,5,3,1,3,0.755,32082,0.574
